"season","region","H3_shannon_entropy_res","h3_vs_h1","iva_vs_ivb","h3_vs_total_flu","h1_vs_total_flu","ivb_vs_iva","H3_cum_intensity","H1_cum_intensity","IVB_cum_intensity","H3_max_Rt","H3_max_intensity","H1_max_intensity","IVB_max_intensity","dom_type","prior_dom_type_national","H3_season_duration","peak_diff","peak_diff_median","H3_onset_index_week","H3_epi_size_prior","H1_epi_size_prior","IVB_epi_size_prior","H3_onset_week","H3_peak_week","year.new","HA_mean_lbi_lag1","HA_mean_lbi_lag2","HA_mean_lbi","NA_mean_lbi_lag1","NA_mean_lbi_lag2","NA_mean_lbi","usa_bhatt_ep_mean","usa_wolf_ep_mean","HA_koel_lag1","HA_stem_ep_lag1","HA_titer_tree_lag1","HA_wolf_lag1","HA_wolf_nonepitope_lag1","HA_std_lbi_lag1","NA_bhatt_ep_lag1","NA_bhatt_nonepitope_lag1","NA_krammer_ep_lag1","NA_std_lbi_lag1","ha_lbi_shannon_lag1","na_lbi_shannon_lag1","HA_koel_lag2","HA_stem_ep_lag2","HA_titer_tree_lag2","HA_wolf_lag2","HA_wolf_nonepitope_lag2","HA_std_lbi_lag2","NA_bhatt_ep_lag2","NA_bhatt_nonepitope_lag2","NA_krammer_ep_lag2","NA_std_lbi_lag2","ha_lbi_shannon_lag2","na_lbi_shannon_lag2","HA_std_lbi","NA_std_lbi","ha_lbi_shannon","na_lbi_shannon","total_b","total_a","total_h3","total_h1","total_specimens","total_flu","onset_days_from_Oct1","peak_days_from_Oct1","onset_timing_sd","peak_timing_sd","adult_18_49_vac_cov","adult_65_vac_cov","vac_combined","vac_cov_combined","weighted_VE","adult_18_49_vac_cov_prior","adult_65_vac_cov_prior","vac_combined_prior","vac_cov_combined_prior","weighted_VE_prior_season","pred","model","dataType","object","resid"
"2012-2013","Region 2",0.371076377734791,0.898096600217158,0.742386729388463,0.666734997710113,0.0756517316783489,0.257613270611537,41.7573631462831,4.02034050124337,17.5010075727538,1.41209319823184,6.76943021595418,0.442460690550098,1.57470360089371,"H3","H3",33,56,56,5.22845,5.67612261694319,3.74369387722438,2.71211697565847,2012-10-28,2012-12-23,2012,2.332,2.68058,2.77118,2.08456,2.08042,1.98244,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,2.04988,3.31,0.578,1,1.7492,0.755994601703922,0.730937596515146,0.77,0.286,0.99,8.924,3.882,2.13626,5.14,0.466,1.806,1.9064,0.790953917484124,0.744322373840108,2.33282,1.49952,0.815142548513931,0.741560557107973,2081,5997,5385.8853115023,611.114688497702,40632,8078,27,83,7.52477389841198,10.4610388266813,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,27.3,70.2,7.34005277907861,0.191646,38.3000572883264,6.98279010452336,"Conditional
Random Forest","Training","party RF",-0.213359888569185
"2012-2013","Region 2",0.371076377734791,0.898096600217158,0.742386729388463,0.666734997710113,0.0756517316783489,0.257613270611537,41.7573631462831,4.02034050124337,17.5010075727538,1.41209319823184,6.76943021595418,0.442460690550098,1.57470360089371,"H3","H3",33,56,56,5.22845,5.67612261694319,3.74369387722438,2.71211697565847,2012-10-28,2012-12-23,2012,2.332,2.68058,2.77118,2.08456,2.08042,1.98244,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,2.04988,3.31,0.578,1,1.7492,0.755994601703922,0.730937596515146,0.77,0.286,0.99,8.924,3.882,2.13626,5.14,0.466,1.806,1.9064,0.790953917484124,0.744322373840108,2.33282,1.49952,0.815142548513931,0.741560557107973,2081,5997,5385.8853115023,611.114688497702,40632,8078,27,83,7.52477389841198,10.4610388266813,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,27.3,70.2,7.34005277907861,0.191646,38.3000572883264,5.06037650372214,"Lasso","Training","lasso",1.70905371223204
"2012-2013","Region 3",0.489565346337385,0.962522429259145,0.742461287693562,0.71463564226168,0.0278256454318815,0.257538712306438,68.2771361383979,2.67377291197863,25.9931402090791,1.59688802070544,14.1642361108745,0.40357658036499,3.00939330245637,"H3","H3",32,49,56,5.55566,10.0357941700979,1.88369547537797,3.65656165170969,2012-11-04,2012-12-23,2012,2.332,2.68058,2.77118,2.08456,2.08042,1.98244,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,2.04988,3.31,0.578,1,1.7492,0.755994601703922,0.730937596515146,0.77,0.286,0.99,8.924,3.882,2.13626,5.14,0.466,1.806,1.9064,0.790953917484124,0.744322373840108,2.33282,1.49952,0.815142548513931,0.741560557107973,2844,8199,7891.72139749573,307.278602504267,39616,11043,34,83,7.52477389841198,10.4610388266813,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,27.3,70.2,7.34005277907861,0.191646,38.3000572883264,7.66075791709673,"Conditional
Random Forest","Training","party RF",6.50347819377776
"2012-2013","Region 3",0.489565346337385,0.962522429259145,0.742461287693562,0.71463564226168,0.0278256454318815,0.257538712306438,68.2771361383979,2.67377291197863,25.9931402090791,1.59688802070544,14.1642361108745,0.40357658036499,3.00939330245637,"H3","H3",32,49,56,5.55566,10.0357941700979,1.88369547537797,3.65656165170969,2012-11-04,2012-12-23,2012,2.332,2.68058,2.77118,2.08456,2.08042,1.98244,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,2.04988,3.31,0.578,1,1.7492,0.755994601703922,0.730937596515146,0.77,0.286,0.99,8.924,3.882,2.13626,5.14,0.466,1.806,1.9064,0.790953917484124,0.744322373840108,2.33282,1.49952,0.815142548513931,0.741560557107973,2844,8199,7891.72139749573,307.278602504267,39616,11043,34,83,7.52477389841198,10.4610388266813,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,27.3,70.2,7.34005277907861,0.191646,38.3000572883264,5.16198110253861,"Lasso","Training","lasso",9.00225500833588
"2012-2013","Region 4",0.303720432135378,0.91600679241859,0.68118045476536,0.623965923427854,0.056039605634279,0.31881954523464,43.9640529673393,2.6868434451493,18.3635740181677,1.34495367332163,5.69536250566986,0.222258049001751,1.19603952519614,"H3","H3",30,63,56,3.72832,10.526300535685,4.23603111650543,3.00145273570061,2012-10-21,2012-12-23,2012,2.332,2.68058,2.77118,2.08456,2.08042,1.98244,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,2.04988,3.31,0.578,1,1.7492,0.755994601703922,0.730937596515146,0.77,0.286,0.99,8.924,3.882,2.13626,5.14,0.466,1.806,1.9064,0.790953917484124,0.744322373840108,2.33282,1.49952,0.815142548513931,0.741560557107973,4613,9856,9028.16294607762,810.837053922382,78138,14469,20,83,7.52477389841198,10.4610388266813,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,27.3,70.2,7.34005277907861,0.191646,38.3000572883264,7.45421013289941,"Conditional
Random Forest","Training","party RF",-1.75884762722955
"2012-2013","Region 4",0.303720432135378,0.91600679241859,0.68118045476536,0.623965923427854,0.056039605634279,0.31881954523464,43.9640529673393,2.6868434451493,18.3635740181677,1.34495367332163,5.69536250566986,0.222258049001751,1.19603952519614,"H3","H3",30,63,56,3.72832,10.526300535685,4.23603111650543,3.00145273570061,2012-10-21,2012-12-23,2012,2.332,2.68058,2.77118,2.08456,2.08042,1.98244,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,2.04988,3.31,0.578,1,1.7492,0.755994601703922,0.730937596515146,0.77,0.286,0.99,8.924,3.882,2.13626,5.14,0.466,1.806,1.9064,0.790953917484124,0.744322373840108,2.33282,1.49952,0.815142548513931,0.741560557107973,4613,9856,9028.16294607762,810.837053922382,78138,14469,20,83,7.52477389841198,10.4610388266813,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,27.3,70.2,7.34005277907861,0.191646,38.3000572883264,5.15635548600646,"Lasso","Training","lasso",0.539007019663397
"2012-2013","Region 5",0.409533045908967,0.966494625893436,0.767386091127098,0.741674533059711,0.0255783313154555,0.232613908872902,67.0482353405465,2.27528880950849,22.8513230383196,1.50117400586019,11.5035046510714,0.322830910038511,1.55780191867204,"H3","H3",33,56,56,5.31037,30.1671402690067,2.22576191663375,4.26420483625597,2012-10-28,2012-12-23,2012,2.332,2.68058,2.77118,2.08456,2.08042,1.98244,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,2.04988,3.31,0.578,1,1.7492,0.755994601703922,0.730937596515146,0.77,0.286,0.99,8.924,3.882,2.13626,5.14,0.466,1.806,1.9064,0.790953917484124,0.744322373840108,2.33282,1.49952,0.815142548513931,0.741560557107973,1746,5760,5567.00904514619,191.990954853809,26646,7506,27,83,7.52477389841198,10.4610388266813,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,27.3,70.2,7.34005277907861,0.191646,38.3000572883264,7.43564425078161,"Conditional
Random Forest","Training","party RF",4.06786040028978
"2012-2013","Region 5",0.409533045908967,0.966494625893436,0.767386091127098,0.741674533059711,0.0255783313154555,0.232613908872902,67.0482353405465,2.27528880950849,22.8513230383196,1.50117400586019,11.5035046510714,0.322830910038511,1.55780191867204,"H3","H3",33,56,56,5.31037,30.1671402690067,2.22576191663375,4.26420483625597,2012-10-28,2012-12-23,2012,2.332,2.68058,2.77118,2.08456,2.08042,1.98244,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,2.04988,3.31,0.578,1,1.7492,0.755994601703922,0.730937596515146,0.77,0.286,0.99,8.924,3.882,2.13626,5.14,0.466,1.806,1.9064,0.790953917484124,0.744322373840108,2.33282,1.49952,0.815142548513931,0.741560557107973,1746,5760,5567.00904514619,191.990954853809,26646,7506,27,83,7.52477389841198,10.4610388266813,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,27.3,70.2,7.34005277907861,0.191646,38.3000572883264,5.0279949781159,"Lasso","Training","lasso",6.4755096729555
"2012-2013","Region 6",0.324523708059567,0.958874901471882,0.578084121553633,0.554310355097199,0.0228681516446005,0.421915878446367,31.1640716754569,1.20261666714323,24.195574026558,1.32897523419645,3.68386819008293,0.135120780907568,3.13180274019499,"H3","H3",32,70,56,5.79516,4.77952863234261,7.99789207029373,1.63586056284344,2012-11-04,2013-01-13,2012,2.332,2.68058,2.77118,2.08456,2.08042,1.98244,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,2.04988,3.31,0.578,1,1.7492,0.755994601703922,0.730937596515146,0.77,0.286,0.99,8.924,3.882,2.13626,5.14,0.466,1.806,1.9064,0.790953917484124,0.744322373840108,2.33282,1.49952,0.815142548513931,0.741560557107973,4193,5745,5508.73630895596,227.26369104404,57521,9938,34,104,7.52477389841198,10.4610388266813,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,27.3,70.2,7.34005277907861,0.191646,38.3000572883264,7.4788429632955,"Conditional
Random Forest","Training","party RF",-3.79497477321257
"2012-2013","Region 6",0.324523708059567,0.958874901471882,0.578084121553633,0.554310355097199,0.0228681516446005,0.421915878446367,31.1640716754569,1.20261666714323,24.195574026558,1.32897523419645,3.68386819008293,0.135120780907568,3.13180274019499,"H3","H3",32,70,56,5.79516,4.77952863234261,7.99789207029373,1.63586056284344,2012-11-04,2013-01-13,2012,2.332,2.68058,2.77118,2.08456,2.08042,1.98244,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,2.04988,3.31,0.578,1,1.7492,0.755994601703922,0.730937596515146,0.77,0.286,0.99,8.924,3.882,2.13626,5.14,0.466,1.806,1.9064,0.790953917484124,0.744322373840108,2.33282,1.49952,0.815142548513931,0.741560557107973,4193,5745,5508.73630895596,227.26369104404,57521,9938,34,104,7.52477389841198,10.4610388266813,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,27.3,70.2,7.34005277907861,0.191646,38.3000572883264,5.36022626893796,"Lasso","Training","lasso",-1.67635807885503
"2012-2013","Region 7",0.301962477241234,0.975916488931877,0.685611725994616,0.669099788403189,0.0165119375914268,0.314388274005384,53.8319983742763,1.2198128635276,24.4055766233682,1.26181218850219,8.07560989554219,0.259816854675754,2.19796444193509,"H3","H3",32,56,56,5.24533,30.5089459509389,3.36615006046503,0.906467508460288,2012-10-28,2012-12-23,2012,2.332,2.68058,2.77118,2.08456,2.08042,1.98244,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,2.04988,3.31,0.578,1,1.7492,0.755994601703922,0.730937596515146,0.77,0.286,0.99,8.924,3.882,2.13626,5.14,0.466,1.806,1.9064,0.790953917484124,0.744322373840108,2.33282,1.49952,0.815142548513931,0.741560557107973,1051,2292,2236.80059263186,55.1994073681399,20262,3343,27,83,7.52477389841198,10.4610388266813,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,27.3,70.2,7.34005277907861,0.191646,38.3000572883264,7.29888711807816,"Conditional
Random Forest","Training","party RF",0.776722777464035
"2012-2013","Region 7",0.301962477241234,0.975916488931877,0.685611725994616,0.669099788403189,0.0165119375914268,0.314388274005384,53.8319983742763,1.2198128635276,24.4055766233682,1.26181218850219,8.07560989554219,0.259816854675754,2.19796444193509,"H3","H3",32,56,56,5.24533,30.5089459509389,3.36615006046503,0.906467508460288,2012-10-28,2012-12-23,2012,2.332,2.68058,2.77118,2.08456,2.08042,1.98244,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,2.04988,3.31,0.578,1,1.7492,0.755994601703922,0.730937596515146,0.77,0.286,0.99,8.924,3.882,2.13626,5.14,0.466,1.806,1.9064,0.790953917484124,0.744322373840108,2.33282,1.49952,0.815142548513931,0.741560557107973,1051,2292,2236.80059263186,55.1994073681399,20262,3343,27,83,7.52477389841198,10.4610388266813,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,27.3,70.2,7.34005277907861,0.191646,38.3000572883264,5.13441361722691,"Lasso","Training","lasso",2.94119627831528
"2012-2013","Region 8",0.355234997718348,0.92560328527597,0.636534250860181,0.589178193786863,0.0472517926587636,0.363465749139819,37.827819619411,2.92149024259206,23.7002633224382,1.41218893839831,4.72711852320305,0.356710681675564,2.29180105977745,"H3","H3",32,49,56,6.37653,16.1616049867638,10.6865019515558,0.949887371236896,2012-11-04,2012-12-23,2012,2.332,2.68058,2.77118,2.08456,2.08042,1.98244,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,2.04988,3.31,0.578,1,1.7492,0.755994601703922,0.730937596515146,0.77,0.286,0.99,8.924,3.882,2.13626,5.14,0.466,1.806,1.9064,0.790953917484124,0.744322373840108,2.33282,1.49952,0.815142548513931,0.741560557107973,3486,6105,5650.8080566098,453.191943390201,54395,9591,34,83,7.52477389841198,10.4610388266813,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,27.3,70.2,7.34005277907861,0.191646,38.3000572883264,7.14042182997564,"Conditional
Random Forest","Training","party RF",-2.41330330677259
"2012-2013","Region 8",0.355234997718348,0.92560328527597,0.636534250860181,0.589178193786863,0.0472517926587636,0.363465749139819,37.827819619411,2.92149024259206,23.7002633224382,1.41218893839831,4.72711852320305,0.356710681675564,2.29180105977745,"H3","H3",32,49,56,6.37653,16.1616049867638,10.6865019515558,0.949887371236896,2012-11-04,2012-12-23,2012,2.332,2.68058,2.77118,2.08456,2.08042,1.98244,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,2.04988,3.31,0.578,1,1.7492,0.755994601703922,0.730937596515146,0.77,0.286,0.99,8.924,3.882,2.13626,5.14,0.466,1.806,1.9064,0.790953917484124,0.744322373840108,2.33282,1.49952,0.815142548513931,0.741560557107973,3486,6105,5650.8080566098,453.191943390201,54395,9591,34,83,7.52477389841198,10.4610388266813,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,27.3,70.2,7.34005277907861,0.191646,38.3000572883264,5.08296797896789,"Lasso","Training","lasso",-0.355849455764838
"2012-2013","Region 9",0.195415041236979,0.946527604264572,0.68946098149638,0.652593851049669,0.036867130446711,0.31053901850362,50.691803629248,2.90699546824225,21.2558363556765,1.2911855256907,6.58573519164037,0.507917865287595,1.39332095578874,"H3","H3",33,63,56,7.66885,27.7542060529971,13.1284831570875,6.01675290308361,2012-11-18,2013-01-20,2012,2.332,2.68058,2.77118,2.08456,2.08042,1.98244,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,2.04988,3.31,0.578,1,1.7492,0.755994601703922,0.730937596515146,0.77,0.286,0.99,8.924,3.882,2.13626,5.14,0.466,1.806,1.9064,0.790953917484124,0.744322373840108,2.33282,1.49952,0.815142548513931,0.741560557107973,2702,5999,5678.21909798317,320.780902016833,41247,8701,48,111,7.52477389841198,10.4610388266813,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,27.3,70.2,7.34005277907861,0.191646,38.3000572883264,7.25775558510187,"Conditional
Random Forest","Training","party RF",-0.672020393461501
"2012-2013","Region 9",0.195415041236979,0.946527604264572,0.68946098149638,0.652593851049669,0.036867130446711,0.31053901850362,50.691803629248,2.90699546824225,21.2558363556765,1.2911855256907,6.58573519164037,0.507917865287595,1.39332095578874,"H3","H3",33,63,56,7.66885,27.7542060529971,13.1284831570875,6.01675290308361,2012-11-18,2013-01-20,2012,2.332,2.68058,2.77118,2.08456,2.08042,1.98244,3.13592233009709,5.99013806706114,0.516,0.218,0.812,6.152,3.366,2.04988,3.31,0.578,1,1.7492,0.755994601703922,0.730937596515146,0.77,0.286,0.99,8.924,3.882,2.13626,5.14,0.466,1.806,1.9064,0.790953917484124,0.744322373840108,2.33282,1.49952,0.815142548513931,0.741560557107973,2702,5999,5678.21909798317,320.780902016833,41247,8701,48,111,7.52477389841198,10.4610388266813,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,27.3,70.2,7.34005277907861,0.191646,38.3000572883264,4.98353156793345,"Lasso","Training","lasso",1.60220362370692
"2013-2014","Region 1",0.248296670737966,0.298129410271388,0.843148520540075,0.251367371199806,0.591493875568364,0.156851479459925,14.0246988790427,30.9744618819511,8.84574484531255,1.14724240168939,1.84934419040673,3.19919913731773,1.23289612693782,"H1","H3",30,98,59.5,13.5778,54.7079279643413,2.27204597909735,12.7573546108473,2013-12-29,2014-04-06,2013,2.77118,2.332,2.05072,1.98244,2.08456,1.76656,3.58673469387755,8.49275362318841,0.498,0.624,0.636,4.744,3.358,2.33282,3.76,0.898,1.716,1.49952,0.815142548513931,0.741560557107973,0.79,0.584,1.134,7.676,4.34,2.04988,4.884,0.95,1.94,1.7492,0.755994601703922,0.730937596515146,1.35934,1.26696,0.740629262418528,0.707676200506794,546,2935,875.009819146524,2058.99018085348,16705,3481,89,187,39.2458065700443,47.482043389522,31.3,71.5,7.1398077943761,0.223795,31.9033391915642,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,0.644968905098119,"Conditional
Random Forest","Training","party RF",1.20437528530861
"2013-2014","Region 1",0.248296670737966,0.298129410271388,0.843148520540075,0.251367371199806,0.591493875568364,0.156851479459925,14.0246988790427,30.9744618819511,8.84574484531255,1.14724240168939,1.84934419040673,3.19919913731773,1.23289612693782,"H1","H3",30,98,59.5,13.5778,54.7079279643413,2.27204597909735,12.7573546108473,2013-12-29,2014-04-06,2013,2.77118,2.332,2.05072,1.98244,2.08456,1.76656,3.58673469387755,8.49275362318841,0.498,0.624,0.636,4.744,3.358,2.33282,3.76,0.898,1.716,1.49952,0.815142548513931,0.741560557107973,0.79,0.584,1.134,7.676,4.34,2.04988,4.884,0.95,1.94,1.7492,0.755994601703922,0.730937596515146,1.35934,1.26696,0.740629262418528,0.707676200506794,546,2935,875.009819146524,2058.99018085348,16705,3481,89,187,39.2458065700443,47.482043389522,31.3,71.5,7.1398077943761,0.223795,31.9033391915642,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,1.40555546879779,"Lasso","Training","lasso",0.443788721608933
"2013-2014","Region 10",0.113092825859921,0.115194509249515,0.928025477707006,0.106903439475505,0.821122038231501,0.0719745222929936,2.31459477339259,38.8188158070585,1.79193021698921,1.07771386120277,0.270105438502269,8.39782363343419,0.182845729801356,"H1","H3",32,56,59.5,6.42143,43.3928656174822,1.15300512302561,8.76007971689127,2013-11-03,2013-12-29,2013,2.77118,2.332,2.05072,1.98244,2.08456,1.76656,3.58673469387755,8.49275362318841,0.498,0.624,0.636,4.744,3.358,2.33282,3.76,0.898,1.716,1.49952,0.815142548513931,0.741560557107973,0.79,0.584,1.134,7.676,4.34,2.04988,4.884,0.95,1.94,1.7492,0.755994601703922,0.730937596515146,1.35934,1.26696,0.740629262418528,0.707676200506794,226,2914,335.676799953087,2578.32320004691,18888,3140,33,89,39.2458065700443,47.482043389522,31.3,71.5,7.1398077943761,0.223795,31.9033391915642,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,0.557044489334914,"Conditional
Random Forest","Training","party RF",-0.286939050832645
"2013-2014","Region 10",0.113092825859921,0.115194509249515,0.928025477707006,0.106903439475505,0.821122038231501,0.0719745222929936,2.31459477339259,38.8188158070585,1.79193021698921,1.07771386120277,0.270105438502269,8.39782363343419,0.182845729801356,"H1","H3",32,56,59.5,6.42143,43.3928656174822,1.15300512302561,8.76007971689127,2013-11-03,2013-12-29,2013,2.77118,2.332,2.05072,1.98244,2.08456,1.76656,3.58673469387755,8.49275362318841,0.498,0.624,0.636,4.744,3.358,2.33282,3.76,0.898,1.716,1.49952,0.815142548513931,0.741560557107973,0.79,0.584,1.134,7.676,4.34,2.04988,4.884,0.95,1.94,1.7492,0.755994601703922,0.730937596515146,1.35934,1.26696,0.740629262418528,0.707676200506794,226,2914,335.676799953087,2578.32320004691,18888,3140,33,89,39.2458065700443,47.482043389522,31.3,71.5,7.1398077943761,0.223795,31.9033391915642,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,0.691049595804256,"Lasso","Training","lasso",-0.420944157301986
"2013-2014","Region 2",0.24512046343652,0.199631533365578,0.740709316137791,0.147868936558756,0.592840379579035,0.259290683862209,7.04851457378533,25.881851188829,13.4411484014268,1.09733182172343,0.955177717290971,2.683096195633,1.91240540393922,"H1","H3",30,63,59.5,17.6953,41.7573631462831,4.02034050124337,17.5010075727538,2014-01-26,2014-03-30,2013,2.77118,2.332,2.05072,1.98244,2.08456,1.76656,3.58673469387755,8.49275362318841,0.498,0.624,0.636,4.744,3.358,2.33282,3.76,0.898,1.716,1.49952,0.815142548513931,0.741560557107973,0.79,0.584,1.134,7.676,4.34,2.04988,4.884,0.95,1.94,1.7492,0.755994601703922,0.730937596515146,1.35934,1.26696,0.740629262418528,0.707676200506794,1528,4365,871.391643140747,3493.60835685925,40495,5893,117,180,39.2458065700443,47.482043389522,31.3,71.5,7.1398077943761,0.223795,31.9033391915642,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,0.715278987279279,"Conditional
Random Forest","Training","party RF",0.239898730011691
"2013-2014","Region 2",0.24512046343652,0.199631533365578,0.740709316137791,0.147868936558756,0.592840379579035,0.259290683862209,7.04851457378533,25.881851188829,13.4411484014268,1.09733182172343,0.955177717290971,2.683096195633,1.91240540393922,"H1","H3",30,63,59.5,17.6953,41.7573631462831,4.02034050124337,17.5010075727538,2014-01-26,2014-03-30,2013,2.77118,2.332,2.05072,1.98244,2.08456,1.76656,3.58673469387755,8.49275362318841,0.498,0.624,0.636,4.744,3.358,2.33282,3.76,0.898,1.716,1.49952,0.815142548513931,0.741560557107973,0.79,0.584,1.134,7.676,4.34,2.04988,4.884,0.95,1.94,1.7492,0.755994601703922,0.730937596515146,1.35934,1.26696,0.740629262418528,0.707676200506794,1528,4365,871.391643140747,3493.60835685925,40495,5893,117,180,39.2458065700443,47.482043389522,31.3,71.5,7.1398077943761,0.223795,31.9033391915642,30.5,71.6,9.01087071321696,0.21838,41.2623441396509,2.04614181556884,"Lasso","Training","lasso",-1.09096409827787
